Country,City,Year,MeanTemperature,TemperatureVariation
Kuwait,Kuwait,2008,26.828601953601954,37.833333333333336
Ivory Coast,Abidjan,2013,26.82952815829528,6.388888888888889
Saudi Arabia,Dhahran,2003,26.83074581430746,27.77777777777778
US,San Juan Puerto Rico,2007,26.83563340410474,6.388888888888889
Ivory Coast,Abidjan,2014,26.835775335775338,6.111111111111111
Pakistan,Karachi,2002,26.8393351800554,18.722222222222225
Belize,Belize City,1999,26.842154131847728,9.722222222222221
Saudi Arabia,Dhahran,2000,26.84411050394657,27.444444444444443
Tanzania,Dar Es Salaam,2015,26.854475308641977,8.333333333333336
Nigeria,Lagos,2001,26.85735735735736,9.88888888888889
Saudi Arabia,Riyadh,2017,26.861339421613394,33.611111111111114
Panama,Panama City,2001,26.863942454851546,5.833333333333332
Saudi Arabia,Dhahran,2002,26.868882733148663,29.0
Gabon,Libreville,2017,26.870167427701674,5.777777777777782
Kuwait,Kuwait,1996,26.87249544626594,33.05555555555556
Saudi Arabia,Riyadh,1999,26.873931623931625,27.388888888888893
Laos,Vientiane,2018,26.87796244998461,15.722222222222221
India,Calcutta,2004,26.882513661202186,21.666666666666664
Venezuela,Caracas,1996,26.883576199149967,6.222222222222225
Kuwait,Kuwait,2004,26.88433515482696,35.77777777777778
Kuwait,Kuwait,2009,26.892094017094017,36.61111111111111
Bahamas,Nassau,2017,26.893150684931506,12.555555555555554
Belize,Belize City,2000,26.899543378995435,9.833333333333336
Ivory Coast,Abidjan,2002,26.903678422449754,6.555555555555561
US,San Juan Puerto Rico,2010,26.907663896583568,7.833333333333339
Panama,Panama City,2006,26.91043397968606,6.277777777777779
Venezuela,Caracas,2011,26.910802469135803,8.16666666666666
Laos,Vientiane,2017,26.913546423135468,15.833333333333332
India,Calcutta,2009,26.91407203907204,18.5
Pakistan,Karachi,2019,26.91643454038997,19.777777777777775
Pakistan,Karachi,2010,26.916438356164385,16.555555555555554
Kuwait,Kuwait,2002,26.916975308641977,33.333333333333336
Panama,Panama City,2008,26.927529484792057,9.11111111111111
Tanzania,Dar Es Salaam,2010,26.9281045751634,10.222222222222225
Kuwait,Kuwait,2007,26.932844932844937,36.16666666666667
Nigeria,Lagos,2014,26.940476190476193,7.777777777777779
Bahrain,Manama,2008,26.940628815628816,28.22222222222222
Equador,Guayaquil,2015,26.944902319902322,5.611111111111118
Ivory Coast,Abidjan,1996,26.952096724824,7.722222222222218
Oman,Muscat,2007,26.956666666666667,17.77777777777778
Laos,Vientiane,2007,26.957722832722833,16.055555555555564
Gabon,Libreville,1997,26.95996732026144,5.444444444444443
Saudi Arabia,Riyadh,2010,26.962709284627092,31.333333333333336
US,San Juan Puerto Rico,2009,26.963077984817115,6.777777777777779
Gabon,Libreville,1998,26.96424010217114,8.055555555555554
Gabon,Libreville,2019,26.965645311049215,5.333333333333339
Barbados,Bridgetown,1999,26.96855921855922,5.833333333333332
Suriname,Paramaribo,2010,26.973180076628356,7.0000000000000036
Pakistan,Karachi,2003,26.973820395738205,16.777777777777782
India,Calcutta,2015,26.975427350427353,18.666666666666664
India,Calcutta,2010,26.979299847793,18.666666666666664
Ivory Coast,Abidjan,2005,26.980365296803654,8.277777777777775
Ivory Coast,Abidjan,2010,26.980974124809745,8.833333333333329
Philippines,Manila,1995,26.981887366818874,8.111111111111107
Nigeria,Lagos,2009,26.98370577281192,6.333333333333336
Ivory Coast,Abidjan,1999,26.98500340831629,7.666666666666664
Ivory Coast,Abidjan,2004,26.985036612543773,7.777777777777779
Ivory Coast,Abidjan,1995,26.98748473748474,7.611111111111114
Pakistan,Karachi,2016,26.99048496009822,17.0
Saudi Arabia,Dhahran,2013,26.994977168949774,26.722222222222218
India,Bombay (Mumbai),2004,27.00151791135398,13.222222222222221
Saudi Arabia,Dhahran,2011,27.001526251526254,28.388888888888896
Panama,Panama City,2019,27.003095017022595,5.111111111111111
Bahrain,Manama,2000,27.00333940497875,24.722222222222214
US,San Juan Puerto Rico,1995,27.01080669710807,7.388888888888886
Ivory Coast,Abidjan,2015,27.01144688644689,6.555555555555557
Dominican Republic,Santo Domingo,2013,27.01484480431849,8.000000000000004
Barbados,Bridgetown,2012,27.019581056466304,4.611111111111111
Venezuela,Caracas,2014,27.02228327228327,5.555555555555557
Qatar,Doha,1995,27.029680365296805,22.5
Sri Lanka,Colombo,2018,27.03048591767255,6.777777777777779
Barbados,Bridgetown,2014,27.032661782661783,4.722222222222221
Saudi Arabia,Riyadh,2019,27.03837821108016,28.944444444444446
United Arab Emirates,Abu Dhabi,1995,27.04337899543379,23.33333333333334
Venezuela,Caracas,1998,27.050477069867654,6.5000000000000036
Barbados,Bridgetown,2017,27.05048409405256,4.888888888888889
Qatar,Doha,1997,27.051270278543008,24.88888888888889
Barbados,Bridgetown,2001,27.052946593001845,5.277777777777779
Guyana,Georgetown,1997,27.055555555555554,8.222222222222221
Guinea,Conakry,2014,27.055555555555557,5.388888888888882
Pakistan,Karachi,2006,27.059208523592087,19.72222222222223
Guinea,Conakry,2015,27.062101376300774,8.55555555555556
Pakistan,Karachi,2015,27.063644688644693,21.277777777777782
Laos,Vientiane,1999,27.065531000613873,23.111111111111114
Kuwait,Kuwait,2006,27.073059360730596,36.22222222222222
Laos,Vientiane,2006,27.075799086757993,14.0
Laos,Vientiane,2003,27.07753357753358,15.94444444444445
Belize,Belize City,2013,27.089649923896502,9.166666666666668
Barbados,Bridgetown,2013,27.09208523592085,4.611111111111111
Laos,Vientiane,2000,27.097449908925324,16.666666666666668
Bahrain,Manama,2004,27.099119611414693,23.55555555555555
Barbados,Bridgetown,1997,27.1,4.666666666666671
Kuwait,Kuwait,2001,27.100761035007608,33.166666666666664
Equador,Guayaquil,1997,27.117446393762187,7.5
Saudi Arabia,Riyadh,2015,27.117826617826616,30.388888888888893
United Arab Emirates,Abu Dhabi,1997,27.11917808219178,21.77777777777777
United Arab Emirates,Dubai,1997,27.123287671232877,20.333333333333332
Laos,Vientiane,1996,27.12435312024353,19.27777777777778
Belize,Belize City,2014,27.126415671870216,11.611111111111114
Panama,Panama City,1999,27.130189255189254,5.777777777777782
Bangladesh,Dhaka,2010,27.13080431177446,19.166666666666664
Kuwait,Kuwait,2003,27.13135464231355,31.055555555555557
Dominican Republic,Santo Domingo,2014,27.132923191648025,7.833333333333336
Kuwait,Kuwait,2012,27.134220997857362,37.55555555555556
Myanmar (Burma),Rangoon,2000,27.136392009987517,9.055555555555557
Guinea,Conakry,1996,27.13684038020321,7.0
US,San Juan Puerto Rico,2012,27.14094368340944,6.277777777777779
Sri Lanka,Colombo,2002,27.14768518518519,6.777777777777779
Bahrain,Manama,2002,27.1477377654663,23.27777777777777
Laos,Vientiane,2009,27.152014652014653,16.444444444444446
Pakistan,Karachi,2004,27.15528233151184,19.000000000000004
Laos,Vientiane,2005,27.15631659056317,15.777777777777779
Belize,Belize City,2020,27.161654135338345,9.444444444444446
Guinea,Conakry,2013,27.16466049382716,7.277777777777775
Panama,Panama City,2005,27.166819291819294,5.833333333333332
Panama,Panama City,2007,27.167129629629635,6.055555555555554
Togo,Lome,1997,27.167300380228138,7.055555555555557
Benin,Cotonou,1997,27.17008069522036,6.722222222222221
Laos,Vientiane,2002,27.17098765432099,14.444444444444443
United Arab Emirates,Dubai,1995,27.173820395738208,21.72222222222223
Venezuela,Caracas,2013,27.17503805175038,6.0
Malaysia,Kuala Lumpur,2008,27.176560121765604,6.5
Bahrain,Manama,2011,27.177777777777777,23.333333333333336
Belize,Belize City,2010,27.1788242536165,13.388888888888896
Pakistan,Karachi,2018,27.17943982763927,18.944444444444446
Togo,Lome,2007,27.18330280830281,8.111111111111107
Panama,Panama City,2012,27.184729811778993,5.4999999999999964
Pakistan,Karachi,2009,27.185644322007956,16.16666666666667
Nigeria,Lagos,1999,27.18888888888889,8.333333333333332
Guinea,Conakry,2000,27.189265536723163,6.44444444444445
Barbados,Bridgetown,1996,27.19221298861188,5.611111111111107
Belize,Belize City,2001,27.196428571428573,10.38888888888889
Pakistan,Karachi,2001,27.19939117199391,16.55555555555556
Nigeria,Lagos,2004,27.20169082125604,7.666666666666671
Pakistan,Karachi,2007,27.20405982905983,19.388888888888886
Saudi Arabia,Dhahran,2001,27.205586080586084,26.611111111111114
Bahrain,Manama,2003,27.209132420091326,22.5
Gabon,Libreville,2016,27.20948434622468,5.05555555555555
Nigeria,Lagos,2015,27.210663683818048,7.277777777777775
Saudi Arabia,Dhahran,2012,27.211853915196535,31.777777777777775
Bahrain,Manama,2007,27.21199633699634,25.88888888888889
Saudi Arabia,Riyadh,2018,27.218518518518522,29.055555555555557
Sierra Leone,Freetown,2009,27.22169143665959,6.888888888888886
Togo,Lome,2001,27.22298534798535,6.388888888888889
Laos,Vientiane,2014,27.224969474969473,16.888888888888896
Bahrain,Manama,2006,27.225266362252665,26.555555555555557
Togo,Lome,2004,27.227564102564106,6.444444444444439
Panama,Panama City,2016,27.22885802469136,7.388888888888886
Pakistan,Karachi,1999,27.22976073418551,19.055555555555557
Sri Lanka,Colombo,2008,27.230027548209367,6.166666666666664
Belize,Belize City,2018,27.230246913580245,10.777777777777771
Togo,Lome,2012,27.23163327261688,6.777777777777782
Sri Lanka,Colombo,2000,27.233333333333334,7.944444444444443
Pakistan,Karachi,1998,27.233950617283952,19.61111111111111
Guinea,Conakry,2018,27.23444118605409,6.388888888888889
Kuwait,Kuwait,2016,27.241975308641976,35.83333333333333
Sri Lanka,Colombo,2004,27.242410443230117,7.222222222222225
Guinea-Bissau,Bissau,2018,27.242901234567903,9.222222222222218
Guinea,Conakry,2012,27.24404761904762,7.5
Dominican Republic,Santo Domingo,2019,27.246704331450097,8.277777777777775
Nigeria,Lagos,2017,27.250095456281024,8.944444444444443
Kuwait,Kuwait,2014,27.252442002442002,33.55555555555556
India,Bombay (Mumbai),1995,27.253052503052505,12.277777777777779
Kuwait,Kuwait,1998,27.25438596491228,35.611111111111114
Guinea,Conakry,2016,27.25471085120208,9.166666666666668
Nigeria,Lagos,2010,27.25574177529485,6.333333333333339
India,Bombay (Mumbai),2001,27.257229832572296,10.277777777777779
Sri Lanka,Colombo,2001,27.261049723756905,6.055555555555561
Barbados,Bridgetown,2007,27.264969135802467,4.666666666666671
Sri Lanka,Colombo,1999,27.270306513409963,8.277777777777775
Nicaragua,Managua,1999,27.273046398046397,7.44444444444445
Belize,Belize City,2012,27.276867030965395,9.444444444444443
Togo,Lome,2011,27.279950341402856,6.333333333333329
Congo,Brazzaville,2020,27.281119465329994,8.55555555555556
Ivory Coast,Abidjan,1998,27.285318559556785,7.666666666666664
Barbados,Bridgetown,2009,27.290445665445667,4.277777777777779
Belize,Belize City,2006,27.294871794871796,11.888888888888893
Dominican Republic,Santo Domingo,2015,27.296506137865915,8.388888888888893
Nigeria,Lagos,2007,27.306949806949806,8.5
Sri Lanka,Colombo,2006,27.307153729071537,6.222222222222221
Myanmar (Burma),Rangoon,2014,27.307914764079147,11.666666666666668
Panama,Panama City,2010,27.310988674625037,7.333333333333336
Togo,Lome,2000,27.31244196843083,7.555555555555561
Nicaragua,Managua,2008,27.318590937306023,8.61111111111111
Sri Lanka,Colombo,2005,27.323744292237446,7.222222222222225
Sri Lanka,Colombo,1996,27.3242337164751,9.222222222222229
Nicaragua,Managua,2011,27.328907203907207,7.722222222222225
Benin,Cotonou,2008,27.332541943653055,7.222222222222225
Bahrain,Manama,2013,27.33576864535769,23.333333333333336
Myanmar (Burma),Rangoon,2001,27.338203957382042,10.777777777777771
Sierra Leone,Freetown,2003,27.340401051939516,7.333333333333336
Benin,Cotonou,2012,27.34092289010322,7.222222222222221
Panama,Panama City,2009,27.343406593406595,5.4999999999999964
India,Calcutta,2016,27.346306471306473,19.444444444444443
Belize,Belize City,2008,27.348339719029376,11.722222222222218
Benin,Cotonou,2007,27.348484848484848,7.94444444444445
Barbados,Bridgetown,2002,27.34938271604938,4.888888888888893
Nicaragua,Managua,2012,27.351141552511418,8.388888888888896
Myanmar (Burma),Rangoon,1999,27.35386064030132,19.166666666666664
Togo,Lome,2008,27.35406048250085,7.611111111111111
Suriname,Paramaribo,2004,27.354393609295574,7.944444444444443
Malaysia,Kuala Lumpur,1999,27.358211233211232,5.388888888888889
Togo,Lome,2005,27.362100456621008,6.944444444444446
Ivory Coast,Abidjan,2017,27.363774733637747,6.555555555555561
Belize,Belize City,2017,27.366666666666667,11.388888888888893
Panama,Panama City,2000,27.366879174256226,6.5000000000000036
Barbados,Bridgetown,1995,27.367063492063494,6.7777777777777715
Venezuela,Caracas,2006,27.367979242979246,6.444444444444443
India,Bombay (Mumbai),2005,27.368036529680367,10.388888888888893
Kuwait,Kuwait,1999,27.37006427915519,31.555555555555557
Oman,Muscat,2017,27.370521541950115,22.055555555555557
Togo,Lome,1999,27.371069182389938,8.388888888888896
Benin,Cotonou,1999,27.37306109528332,6.666666666666664
Sri Lanka,Colombo,2013,27.373352165725052,6.111111111111111
Sierra Leone,Freetown,2011,27.376543209876544,11.611111111111114
Malaysia,Kuala Lumpur,2007,27.378968253968257,5.666666666666668
Benin,Cotonou,2004,27.379781420765028,6.444444444444443
Nicaragua,Managua,2018,27.380864197530865,7.722222222222225
India,Bombay (Mumbai),2006,27.389193302891936,8.777777777777775
Barbados,Bridgetown,2003,27.389374797538064,5.222222222222225
Togo,Lome,2009,27.390262515262517,6.333333333333336
Ivory Coast,Abidjan,2016,27.39363330272421,6.666666666666664
Belize,Belize City,2016,27.399938612645794,10.999999999999996
Myanmar (Burma),Rangoon,1996,27.401132537496174,10.277777777777779
Bahrain,Manama,2001,27.401674277016742,23.611111111111107
Myanmar (Burma),Rangoon,2008,27.404304029304033,11.44444444444444
Togo,Lome,2002,27.40478801169591,9.777777777777782
Togo,Lome,1995,27.40752242926156,7.444444444444439
Barbados,Bridgetown,2004,27.40921787709497,6.333333333333339
Saudi Arabia,Dhahran,1998,27.41551246537396,29.888888888888893
Panama,Panama City,2013,27.416666666666668,8.055555555555554
Sri Lanka,Colombo,2014,27.416743189470463,6.611111111111114
Sierra Leone,Freetown,1996,27.41699346405229,7.388888888888893
Togo,Lome,2003,27.42056669850366,6.277777777777775
Philippines,Manila,1996,27.422738312082576,8.722222222222225
Belize,Belize City,2004,27.42446941323346,11.055555555555554
Belize,Belize City,2002,27.424537037037037,11.111111111111114
Laos,Vientiane,2001,27.425352112676055,19.444444444444443
Sri Lanka,Colombo,2003,27.436377473363773,6.555555555555554
Barbados,Bridgetown,2011,27.436529680365297,5.333333333333332
Benin,Cotonou,2002,27.43717115444135,6.055555555555554
Ivory Coast,Abidjan,2018,27.43982763927362,6.222222222222225
Guinea,Conakry,2001,27.4411865569273,6.944444444444443
Bahrain,Manama,2009,27.44688644688645,25.944444444444443
Central African Republic,Bangui,2020,27.45190713101161,8.944444444444443
Laos,Vientiane,2013,27.452663622526636,16.38888888888889
Nicaragua,Managua,2010,27.45367805478609,9.277777777777768
Nigeria,Lagos,2019,27.45552434456929,7.388888888888886
Togo,Lome,2014,27.45787545787546,6.833333333333329
Nicaragua,Managua,2000,27.458024691358023,8.388888888888886
Sri Lanka,Colombo,2007,27.458028083028083,6.055555555555557
Belize,Belize City,2011,27.46240487062405,10.833333333333336
Barbados,Bridgetown,2015,27.462759462759465,5.277777777777779
Guinea,Conakry,2017,27.46354664119707,5.666666666666661
Benin,Cotonou,1996,27.464097802537914,6.611111111111107
India,Bombay (Mumbai),2003,27.464992389649925,12.222222222222225
Philippines,Manila,1999,27.466176920722376,6.722222222222221
Belize,Belize City,2003,27.471221914435212,12.777777777777779
Venezuela,Caracas,2012,27.474043715846996,6.5
Venezuela,Caracas,2015,27.478573614937254,8.166666666666668
Benin,Cotonou,2011,27.48580586080586,5.777777777777775
Venezuela,Caracas,2004,27.489374620522163,5.777777777777782
Sri Lanka,Colombo,2011,27.491324200913244,8.61111111111111
United Arab Emirates,Abu Dhabi,2008,27.492521367521366,26.555555555555557
Nicaragua,Managua,2017,27.49467275494673,7.555555555555561
Guinea,Conakry,2003,27.502865329512893,7.222222222222221
Togo,Lome,2013,27.50502283105023,6.222222222222218
Ivory Coast,Abidjan,2019,27.509722222222223,6.944444444444446
Guinea-Bissau,Bissau,2012,27.50985915492958,11.555555555555557
Togo,Lome,1996,27.510515873015876,7.666666666666668
Sri Lanka,Colombo,2012,27.512820512820515,5.722222222222221
Sierra Leone,Freetown,2007,27.513497652582164,16.38888888888889
Qatar,Doha,1996,27.515262515262517,26.111111111111107
Nicaragua,Managua,2004,27.516203703703706,10.166666666666664
Benin,Cotonou,2009,27.51724664224664,5.888888888888893
Sri Lanka,Colombo,1997,27.517425174251745,9.5
Barbados,Bridgetown,1998,27.5195987654321,4.722222222222221
Laos,Vientiane,1997,27.521200866604765,14.333333333333336
Sri Lanka,Colombo,2009,27.522741147741147,6.5
Benin,Cotonou,2001,27.52448729721457,7.277777777777775
Malaysia,Kuala Lumpur,1995,27.529996939087848,6.222222222222218
Panama,Panama City,2014,27.530915212733397,8.055555555555554
Malaysia,Kuala Lumpur,1996,27.531135531135533,6.277777777777775
Nigeria,Lagos,2018,27.532577903682718,10.222222222222221
Laos,Vientiane,2016,27.533456108041744,22.333333333333336
Benin,Cotonou,2015,27.533882783882785,6.9999999999999964
Singapore,Singapore,2008,27.534094368340945,6.666666666666664
Sri Lanka,Colombo,2010,27.53455098934551,6.944444444444446
Guinea-Bissau,Bissau,2015,27.536127167630056,11.277777777777779
Laos,Vientiane,2020,27.53855721393035,15.555555555555554
Myanmar (Burma),Rangoon,2011,27.53907203907204,15.166666666666668
Benin,Cotonou,2005,27.53957382039574,7.0000000000000036
Singapore,Singapore,2000,27.541135397692777,6.111111111111114
Barbados,Bridgetown,2016,27.54158993247391,5.111111111111114
Nicaragua,Managua,2005,27.54423018059382,10.666666666666668
Belize,Belize City,2009,27.551067780872796,13.722222222222225
Kuwait,Kuwait,2019,27.552434456928843,33.555555555555564
Guinea,Conakry,2009,27.553376906318086,6.611111111111114
Guinea,Conakry,1999,27.555305305305307,5.611111111111107
Sri Lanka,Colombo,2015,27.55677655677656,5.111111111111114
Singapore,Singapore,1999,27.557387057387057,6.499999999999993
Benin,Cotonou,2013,27.557692307692307,6.611111111111104
Saudi Arabia,Dhahran,1999,27.557844932844937,25.22222222222223
Laos,Vientiane,2015,27.56028693528694,16.27777777777778
Myanmar (Burma),Rangoon,2013,27.56088280060883,12.999999999999996
Benin,Cotonou,2014,27.569867651585103,6.277777777777775
Guinea,Conakry,1995,27.571362157136218,12.277777777777775
Kuwait,Kuwait,2015,27.573561095721765,35.50000000000001
Singapore,Singapore,1996,27.576199149969643,5.888888888888886
Myanmar (Burma),Rangoon,2007,27.580808080808083,13.611111111111114
Tanzania,Dar Es Salaam,2020,27.58084577114428,5.555555555555557
Saudi Arabia,Dhahran,2016,27.582105586249234,32.44444444444445
Malaysia,Kuala Lumpur,2006,27.588432267884322,5.111111111111114
Singapore,Singapore,2007,27.58852258852259,6.0
Philippines,Manila,2009,27.591880341880344,7.222222222222221
Guinea,Conakry,2019,27.59259259259259,7.833333333333339
Belize,Belize City,2015,27.593101343101342,9.222222222222221
Barbados,Bridgetown,2006,27.593911719939115,5.944444444444446
Kuwait,Kuwait,2017,27.594536525475753,36.44444444444446
Sri Lanka,Colombo,2017,27.59710806697108,6.5000000000000036
Benin,Cotonou,1995,27.599297573435507,6.5
Bahrain,Manama,2012,27.60230722525805,27.944444444444446
Togo,Lome,2015,27.604395604395606,5.888888888888886
Belize,Belize City,2005,27.60477999366888,11.83333333333334
India,Bombay (Mumbai),2012,27.609137826350942,12.666666666666664
Guinea,Conakry,2007,27.609614665170223,8.38888888888889
Venezuela,Caracas,2016,27.615030674846626,6.222222222222225
Thailand,Bangkok,1999,27.615384615384617,13.722222222222225
Singapore,Singapore,2012,27.615513054037642,5.333333333333332
Singapore,Singapore,2001,27.615829528158294,6.666666666666668
India,Bombay (Mumbai),2000,27.616879174256223,10.444444444444443
Laos,Vientiane,2019,27.618055555555557,16.44444444444444
Myanmar (Burma),Rangoon,2003,27.623321123321123,14.055555555555564
Myanmar (Burma),Rangoon,2004,27.6234398782344,11.722222222222221
Nicaragua,Managua,2007,27.624236874236875,9.277777777777782
Venezuela,Caracas,2007,27.62942612942613,6.222222222222225
Saudi Arabia,Dhahran,2014,27.631944444444443,29.333333333333336
Venezuela,Caracas,2008,27.632783882783883,6.944444444444443
India,Bombay (Mumbai),2013,27.632876712328766,11.277777777777775
Guinea,Conakry,2002,27.6340877914952,7.388888888888886
India,Bombay (Mumbai),1996,27.63615664845173,11.833333333333332
Singapore,Singapore,2011,27.64094368340944,6.9999999999999964
Myanmar (Burma),Rangoon,1997,27.64183381088825,13.388888888888896
Singapore,Singapore,1995,27.64231354642314,7.055555555555557
Belize,Belize City,2007,27.647757697456495,11.888888888888882
Togo,Lome,2006,27.651409618573798,7.166666666666668
India,Bombay (Mumbai),1999,27.652319902319906,10.333333333333332
Haiti,Port au Prince,2020,27.65277777777778,7.777777777777775
Malaysia,Kuala Lumpur,2000,27.653928790669124,6.944444444444446
Philippines,Manila,1997,27.658599695585995,7.166666666666671
India,Bombay (Mumbai),1997,27.65875190258752,11.38888888888889
Guinea-Bissau,Bissau,2014,27.66634829672079,14.833333333333325
Nicaragua,Managua,2006,27.671104989286807,10.277777777777779
United Arab Emirates,Abu Dhabi,1996,27.6712204007286,23.833333333333336
Myanmar (Burma),Rangoon,2015,27.674145299145298,10.666666666666657
Panama,Panama City,2004,27.674868461776537,8.777777777777779
Belize,Belize City,2019,27.678427731352524,11.277777777777775
Guinea-Bissau,Bissau,2011,27.679629629629627,10.611111111111107
Philippines,Manila,2011,27.682952815829527,6.944444444444446
Sri Lanka,Colombo,2019,27.691117301145155,6.05555555555555
Benin,Cotonou,2003,27.691516302627416,6.277777777777775
Sri Lanka,Colombo,1995,27.693039950062424,7.05555555555555
Panama,Panama City,1997,27.69604261796043,5.833333333333336
Sierra Leone,Freetown,2004,27.699033816425125,8.000000000000004
Belize,Belize City,1997,27.69935543278085,12.88888888888889
Guinea,Conakry,2006,27.707228535353536,6.111111111111111
United Arab Emirates,Dubai,1996,27.70977534911961,23.11111111111111
Sierra Leone,Freetown,2002,27.712121212121215,5.0
Togo,Lome,2018,27.71397447868036,5.444444444444443
Venezuela,Caracas,2002,27.714814814814815,6.388888888888889
Indonesia,Jakarta,1996,27.717171717171716,9.111111111111114
Panama,Panama City,2020,27.718905472636816,6.9999999999999964
Guyana,Georgetown,1998,27.72222222222222,1.3333333333333286
Benin,Cotonou,2000,27.7231240981241,6.888888888888886
Saudi Arabia,Dhahran,2006,27.723744292237445,31.499999999999996
Guinea-Bissau,Bissau,2017,27.72435312024353,10.000000000000004
Philippines,Manila,2000,27.724650880388587,8.277777777777782
Nigeria,Lagos,2016,27.725138121546962,7.111111111111118
Nicaragua,Managua,2003,27.725598526703504,7.111111111111111
Suriname,Paramaribo,2003,27.726041666666667,7.666666666666664
Nicaragua,Managua,1997,27.72800608828006,7.833333333333339
Malaysia,Kuala Lumpur,2009,27.728327228327228,6.722222222222218
Guinea-Bissau,Bissau,2016,27.728685749461377,10.277777777777779
Nicaragua,Managua,2009,27.73168498168498,9.166666666666664
Nicaragua,Managua,2013,27.73257229832572,7.5
Sierra Leone,Freetown,2006,27.733644859813083,8.333333333333336
Singapore,Singapore,2013,27.734855403348554,6.5000000000000036
Guinea,Conakry,2004,27.737704918032787,6.833333333333332
Myanmar (Burma),Rangoon,2002,27.748765432098768,12.277777777777782
Philippines,Manila,2008,27.749158249158253,6.722222222222218
Myanmar (Burma),Rangoon,2018,27.750153468385516,9.5
Laos,Vientiane,2010,27.752207001522073,19.333333333333336
Belize,Belize City,1998,27.754656390494542,10.277777777777779
Sierra Leone,Freetown,2008,27.755406413124536,7.055555555555557
Guinea-Bissau,Bissau,2013,27.75574712643678,10.833333333333336
Malaysia,Kuala Lumpur,1997,27.762167125803494,5.499999999999993
India,Bombay (Mumbai),2008,27.764462809917354,14.277777777777779
Malaysia,Kuala Lumpur,2001,27.767732115677322,4.555555555555557
Togo,Lome,2010,27.76971080669711,6.5
Togo,Lome,2017,27.77045177045177,6.777777777777779
India,Chennai (Madras),2007,27.770604395604394,12.333333333333336
Singapore,Singapore,2017,27.77123287671233,6.055555555555561
Guinea-Bissau,Bissau,2019,27.77356429463171,9.388888888888896
India,Bombay (Mumbai),1998,27.78424130501693,13.44444444444445
Malaysia,Kuala Lumpur,2018,27.785493827160494,7.944444444444443
Laos,Vientiane,1995,27.791971916971917,18.11111111111111
United Arab Emirates,Dubai,2000,27.793108682452942,21.111111111111107
United Arab Emirates,Abu Dhabi,2006,27.797313797313798,22.722222222222218
Barbados,Bridgetown,2010,27.801522070015224,5.055555555555561
Singapore,Singapore,2006,27.801826484018267,6.222222222222214
Guinea,Conakry,2005,27.803227808814405,6.166666666666664
Togo,Lome,1998,27.805469556243555,9.777777777777779
Laos,Vientiane,2012,27.80570734669095,12.11111111111111
Saudi Arabia,Dhahran,2008,27.807081807081804,31.888888888888886
Philippines,Manila,2002,27.807253086419752,8.055555555555557
Philippines,Manila,2003,27.80770411295273,7.722222222222218
Sierra Leone,Freetown,2005,27.808701905789285,7.111111111111111
Philippines,Manila,2004,27.80980570734669,8.111111111111107
Barbados,Bridgetown,2005,27.812176560121767,6.0
Nicaragua,Managua,2001,27.817918192918196,7.166666666666671
Bahrain,Manama,2014,27.818833943833948,24.055555555555557
Singapore,Singapore,2003,27.82020757020757,6.000000000000007
Benin,Cotonou,2006,27.826101249178173,17.388888888888893
India,Bombay (Mumbai),2002,27.82763927362265,11.44444444444444
Malaysia,Kuala Lumpur,2004,27.829234972677597,4.944444444444446
Nigeria,Lagos,1998,27.829690346083787,5.555555555555557
Panama,Panama City,2003,27.83502616189597,6.166666666666671
Venezuela,Caracas,2003,27.84404652586471,7.444444444444439
Oman,Muscat,2013,27.84868017188459,18.444444444444446
Bahrain,Manama,2016,27.848833640270104,26.722222222222225
Nicaragua,Managua,2019,27.853296193129065,6.722222222222218
Nicaragua,Managua,2002,27.86064814814815,8.055555555555554
Myanmar (Burma),Rangoon,2019,27.86095679012346,11.555555555555554
Malaysia,Kuala Lumpur,2003,27.862861491628617,4.388888888888889
Benin,Cotonou,2017,27.863013698630137,6.888888888888886
Nigeria,Lagos,2000,27.864255765199164,7.5
Togo,Lome,2016,27.874155923879684,6.277777777777786
Philippines,Manila,2005,27.87488584474886,9.0
Panama,Panama City,2002,27.87638888888889,5.888888888888893
Benin,Cotonou,2016,27.876764886433396,6.333333333333329
Myanmar (Burma),Rangoon,2006,27.88795518207283,14.666666666666668
Bahrain,Manama,1998,27.889350569405973,26.83333333333334
Saudi Arabia,Dhahran,2010,27.891933028919333,27.22222222222222
Benin,Cotonou,2018,27.892768466790812,5.722222222222221
Myanmar (Burma),Rangoon,2009,27.903083028083028,12.000000000000004
Guinea,Conakry,2008,27.91097308488613,7.444444444444439
Singapore,Singapore,2004,27.911050394656954,6.5000000000000036
Panama,Panama City,1998,27.91166512773161,6.444444444444439
Myanmar (Burma),Rangoon,2012,27.911809350333943,13.277777777777775
Saudi Arabia,Dhahran,2007,27.915293040293044,29.833333333333336
Pakistan,Karachi,2000,27.91530944625407,18.11111111111111
Malaysia,Kuala Lumpur,2017,27.921156773211568,6.833333333333332
Qatar,Doha,2000,27.92714025500911,25.333333333333332
Equador,Guayaquil,2020,27.927860696517413,4.722222222222221
Togo,Lome,2019,27.931803995006245,6.444444444444439
Venezuela,Caracas,2005,27.9337899543379,7.666666666666664
India,Bombay (Mumbai),2011,27.93592085235921,9.944444444444446
Venezuela,Caracas,2001,27.93611111111111,6.333333333333329
Bahrain,Manama,1999,27.94215506715507,21.166666666666675
Benin,Cotonou,1998,27.943030303030305,7.333333333333336
